#airframe_info, log_version="1.00", airframe_name="Piper PA-46-350P", unit_software_part_number="006-B2014-21", unit_software_version="3.01", system_software_part_number="006-B2014-21", system_id="71D005C2500CD", tail_number="N41518", mode=NORMAL, flightstream_header="71D005C2500CD_0517", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,    G,    G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F, deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,      ft, bool
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd
          ,         ,        ,       ,             ,             ,  -783.6, 29.59,        ,      ,   0.00,       ,    3.10,   0.50,   0.04, -0.00, 0.01, 100.6,      ,  28.6,  28.6,  11.7,   8.7,  38.92,  33.05,    71.47,    66.36,     2.78,    -1.68,   74.38,   83.59,  14.94,  947.4,  182.36,  193.77,  194.49,  183.91,  182.62,  176.81,     , 1109.40, 1096.01, 1071.68, 1062.56, 1065.25, 1003.30,  822.28, 1014.26,   50.92,   53.63,        ,   0, GPS1,  150.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  -475.0, 1
          ,         ,        ,       ,             ,             ,  -782.6, 29.59,        ,   8.2,   0.00,       ,   -1.74,   0.49,   0.04, 0.00, 0.00, 100.7,      ,  28.6,  28.6,  11.7,   8.7,  38.91,  33.04,    71.46,    66.35,     2.79,    -1.68,   74.54,   83.53,  14.87,  949.2,  182.62,  194.11,  194.77,  184.25,  182.98,  177.10,    0, 1108.39, 1094.56, 1072.64, 1062.65, 1065.13, 1001.74,  822.31, 1014.39,   50.97,   53.68,        ,   0, GPS1,  150.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  -474.0, 1
          ,         ,        ,       ,             ,             ,  -783.6, 29.59,        ,   8.2,   0.00,       ,   -5.20,   0.48,   0.04, -0.00, 0.01, 100.7,      ,  28.6,  28.6,  11.7,   8.7,  38.92,  33.04,    71.47,    66.36,     2.80,    -1.68,   74.67,   83.45,  14.90,  948.5,  182.86,  194.38,  195.04,  184.60,  183.33,  177.34,    0, 1109.50, 1094.20, 1072.65, 1061.61, 1064.45, 1000.52,  822.07, 1014.20,   51.02,   53.72,        ,   0, GPS1,  150.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  -475.0, 1
          ,         ,        ,       ,             ,             ,  -783.6, 29.59,        ,   8.2,   0.00,       ,  -11.77,   0.48,   0.04, -0.00, -0.01, 100.7,      ,  28.6,  28.5,  11.8,   8.8,  38.91,  33.03,    71.46,    66.35,     2.81,    -1.68,   74.81,   83.52,  14.83,  954.0,  183.08,  194.63,  195.36,  184.96,  183.60,  177.59,    0, 1109.74, 1092.97, 1071.25, 1060.95, 1064.82, 1000.65,  821.92, 1013.79,   51.07,   53.78,        ,   0, GPS1,  150.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  -475.0, 1
          ,         ,        ,       ,             ,             ,  -782.6, 29.59,        ,   8.2,   0.00,       ,  -10.42,   0.49,   0.04, -0.01, 0.01, 100.7,      ,  28.6,  28.5,  11.8,   8.9,  38.92,  33.01,    71.46,    66.33,     2.81,    -1.69,   74.93,   83.50,  14.82,  950.2,  183.26,  194.89,  195.66,  185.24,  183.78,  177.83,    0, 1108.43, 1092.00, 1071.12, 1060.14, 1063.88, 1001.24,  822.13, 1013.36,   51.10,   53.82,        ,   0, GPS1,  150.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  -474.0, 1
2020-11-04, 10:11:17,  +00:00,       ,   51.3507537,   -0.5632041,  -782.6, 29.59,    76.8,   8.2,   0.00,   0.00,   -4.65,   0.47,   0.04, -0.00, -0.02, 100.7,  89.9,  28.6,  28.5,  11.9,   8.9,  38.91,  33.05,    71.46,    66.36,     2.81,    -1.70,   75.09,   83.33,  14.85,  953.7,  183.51,  195.25,  196.01,  185.55,  184.06,  178.12,    0, 1108.30, 1091.45, 1070.88, 1059.72, 1064.52, 1003.71,  823.00, 1013.73,   51.15,   53.87,   228.5,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 111.0,       ,  -474.0, 1
2020-11-04, 10:11:18,  +00:00,       ,   51.3507537,   -0.5632050,  -782.6, 29.59,    76.3,   8.2,   0.00,   0.00,    0.03,   0.48,   0.04, 0.01, 0.01, 100.7,  89.9,  28.5,  28.5,  11.9,   9.0,  38.91,  33.03,    71.46,    66.35,     2.80,    -1.70,   75.24,   83.21,  14.85,  950.3,  183.75,  195.57,  196.26,  185.78,  184.41,  178.38,    0, 1107.35, 1091.95, 1071.18, 1060.01, 1064.73, 1004.02,  823.50, 1013.56,   51.20,   53.91,   228.1,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 111.0,       ,  -474.0, 1
2020-11-04, 10:11:19,  +00:00,       ,   51.3507537,   -0.5632052,  -783.6, 29.59,    76.1,   8.2,   0.00,   0.00,   -3.82,   0.48,   0.04, -0.01, -0.01, 100.7,  89.9,  28.6,  28.6,  11.9,   9.0,  38.92,  33.06,    71.47,    66.37,     2.79,    -1.69,   75.39,   83.16,  14.87,  952.2,  183.99,  195.86,  196.51,  186.12,  184.76,  178.63,    0, 1109.36, 1092.86, 1069.53, 1060.05, 1066.09, 1003.95,  823.69, 1013.36,   51.25,   53.97,   227.8,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 111.0,       ,  -475.0, 1
2020-11-04, 10:11:20,  +00:00,       ,   51.3507613,   -0.5632077,  -782.6, 29.59,    79.8,   8.2,   0.00,   0.00,   -8.68,   0.47,   0.04, 0.01, -0.02, 100.7,  89.9,  28.6,  28.6,  11.9,   8.9,  38.90,  33.05,    71.45,    66.36,     2.79,    -1.68,   75.54,   83.08,  14.84,  952.9,  184.22,  196.10,  196.78,  186.48,  185.08,  178.85,    0, 1110.59, 1094.14, 1068.92, 1059.02, 1065.21, 1003.81,  823.71, 1012.59,   51.28,   54.01,   231.5,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -474.0, 1
2020-11-04, 10:11:21,  +00:00,       ,   51.3507537,   -0.5632077,  -783.6, 29.59,    79.6,   8.2,   0.00,   0.02,   -7.52,   0.49,   0.04, -0.01, -0.01, 100.7,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.02,    71.45,    66.34,     2.80,    -1.68,   75.67,   82.98,  14.85,  950.3,  184.43,  196.37,  197.10,  186.80,  185.32,  179.07,    0, 1110.63, 1094.71, 1068.45, 1057.92, 1065.14, 1003.98,  823.68, 1012.16,   51.33,   54.05,   231.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -475.0, 1
2020-11-04, 10:11:22,  +00:00,       ,   51.3507613,   -0.5632066,  -783.6, 29.59,    79.7,   8.2,   0.00,   0.00,   -7.71,   0.49,   0.04, 0.00, 0.00, 100.7,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.08,    71.45,    66.38,     2.80,    -1.67,   75.80,   82.85,  14.89,  950.7,  184.62,  196.71,  197.41,  187.08,  185.56,  179.33,    0, 1109.32, 1095.76, 1067.81, 1057.19, 1071.14, 1005.02,  823.69, 1014.99,   51.38,   54.10,   231.4,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -475.0, 1
2020-11-04, 10:11:23,  +00:00,       ,   51.3507613,   -0.5632063,  -783.6, 29.59,    79.6,   8.2,   0.00,   0.00,  -10.28,   0.50,   0.04, 0.01, -0.01, 100.7,  89.9,  28.5,  28.5,  12.0,   9.0,  38.90,  33.03,    71.45,    66.35,     2.80,    -1.68,   75.93,   82.79,  14.89,  950.6,  184.83,  197.01,  197.68,  187.30,  185.86,  179.56,    0, 1108.22, 1095.86, 1067.91, 1057.52, 1071.93, 1005.60,  823.97, 1015.25,   51.44,   54.15,   231.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -475.0, 1
2020-11-04, 10:11:24,  +00:00,       ,   51.3507613,   -0.5632061,  -783.6, 29.59,    79.5,   8.2,   0.00,   0.00,  -11.30,   0.48,   0.04, -0.00, 0.01, 100.7,  89.9,  28.5,  28.6,  12.0,   9.0,  38.90,  33.04,    71.45,    66.35,     2.79,    -1.68,   76.06,   82.65,  14.92,  947.5,  185.05,  197.31,  197.91,  187.55,  186.21,  179.81,    0, 1108.01, 1097.94, 1067.22, 1057.48, 1071.33, 1006.88,  824.42, 1014.77,   51.48,   54.20,   231.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -475.0, 1
2020-11-04, 10:11:25,  +00:00,       ,   51.3507613,   -0.5632061,  -783.6, 29.59,    79.4,   8.2,   0.00,   0.00,  -12.52,   0.48,   0.04, -0.00, 0.00, 100.7,  89.9,  28.6,  28.6,  12.0,   9.0,  38.90,  33.05,    71.45,    66.36,     2.80,    -1.68,   76.19,   82.61,  14.93,  949.0,  185.26,  197.58,  198.15,  187.89,  186.53,  180.03,    0, 1109.53, 1098.71, 1068.99, 1057.71, 1069.75, 1007.37,  824.84, 1014.85,   51.53,   54.24,   231.1,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0,     3D, 1852,      ,       , 121.5,       ,  -475.0, 1
2020-11-04, 10:11:26,  +00:00,       ,   51.3507613,2020-11-04, 10:11:29,  +00:00,       ,   51.3507537,   -0.5631997,  -783.6, 29.59,    79.4,   8.2,   0.00,   0.00,   -5.76,   0.47,   0.04, -0.01, 0.00, 100.8,  89.9,  28.5,  28.5,  12.0,   9.0,  38.89,  33.02,    71.44,    66.34,     2.79,    -1.65,   76.67,   82.23,  14.95,  946.5,  186.05,  198.64,  199.30,  189.08,  187.54,  180.92,    0, 1111.79, 1093.21, 1070.81, 1055.30, 1069.16, 1007.94,  825.25, 1016.66,   51.68,   54.41,   231.1,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  22.0,     18,  -475.0, 1
2020-11-04, 10:11:30,  +00:00,       ,   51.3507537,   -0.5631991,  -783.6, 29.59,    79.2,   8.2,   0.00,   0.00,  -11.32,   0.47,   0.03, -0.00, 0.01, 100.8,  89.9,  28.5,  28.5,  12.0,   9.0,  38.90,  33.06,    71.45,    66.37,     2.79,    -1.66,   76.81,   82.21,  14.96,  949.6,  186.28,  198.94,  199.57,  189.30,  187.88,  181.15,    0, 1113.00, 1091.85, 1071.66, 1055.46, 1068.46, 1007.96,  825.43, 1016.53,   51.73,   54.45,   231.0,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  22.0,     18,  -475.0, 1
2020-11-04, 10:11:31,  +00:00,       ,   51.3507537,   -0.5631991,  -783.6, 29.59,    79.1,   8.2,   0.00,   0.00,  -14.40,   0.47,   0.04, 0.00, -0.01, 100.7,  89.9,  28.5,  28.6,  12.0,   9.0,  38.88,  33.03,    71.44,    66.35,     2.79,    -1.66,   76.94,   82.16,  14.95,  948.9,  186.50,  199.24,  199.77,  189.55,  188.23,  181.38,    0, 1111.92, 1091.06, 1071.01, 1055.22, 1068.38, 1008.10,  825.41, 1016.38,   51.76,   54.50,   230.8,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  22.0,     18,  -475.0, 1
2020-11-04, 10:11:32,  +00:00,       ,   51.3507537,   -0.5631994,  -783.6, 29.59,    79.0,   8.2,   0.00,   0.00,  -13.91,   0.46,   0.05, -0.00, -0.00, 100.8,  89.9,  28.6,  28.6,  12.0,   9.0,  38.90,  33.06,    71.45,    66.37,     2.80,    -1.68,   77.09,   82.04,  14.96,  947.9,  186.73,  199.50,  199.98,  189.85,  188.56,  181.60,    0, 1110.86, 1090.59, 1069.75, 1055.23, 1067.84, 1009.26,  825.52, 1015.49,   51.80,   54.54,   230.7,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  12.0,     18,  -475.0, 1
2020-11-04, 10:11:33,  +00:00,       ,   51.3507537,   -0.5631997,  -783.6, 29.59,    79.0,   8.2,   0.00,   0.00,  -10.68,   0.47,   0.05, 0.01, -0.01, 100.8,  89.9,  28.6,  28.5,  12.0,   9.0,  38.88,  33.05,    71.44,    66.36,     2.80,    -1.67,   77.24,   81.88,  14.99,  945.3,  186.95,  199.74,  200.22,  190.19,  188.87,  181.82,    0, 1112.65, 1090.99, 1070.32, 1055.20, 1067.42, 1009.01,  825.81, 1015.54,   51.84,   54.59,   230.7,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:34,  +00:00,       ,   51.3507537,   -0.5631999,  -783.6, 29.59,    78.7,   8.2,   0.00,   0.00,   -7.14,   0.47,   0.08, -0.00, -0.01, 100.8,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.04,    71.45,    66.35,     2.80,    -1.67,   77.39,   81.78,  15.01,  943.4,  187.20,  200.03,  200.53,  190.53,  189.20,  182.06,    0, 1113.97, 1091.82, 1070.59, 1055.90, 1066.93, 1008.65,  826.33, 1015.09,   51.96,   54.71,   230.4,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:35,  +00:00,       ,   51.3507537,   -0.5632003,  -783.6, 29.59,    78.5,   8.2,   0.00,   0.00,   -4.47,   0.47,   0.07, 0.00, -0.00, 100.8,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.04,    71.45,    66.35,     2.77,    -1.68,   77.57,   81.87,  14.94,  948.9,  187.53,  200.41,  200.96,  190.98,  189.58,  182.41,    0, 1114.72, 1092.10, 1071.09, 1055.78, 1066.44, 1008.22,  826.67, 1014.50,   52.11,   54.88,   230.2,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  12.0,     18,  -475.0, 1
2020-11-04, 10:11:36,  +00:00,       ,   51.3507537,   -0.5632003,  -783.6, 29.59,    78.4,   8.2,   0.00,   0.00,   -5.58,   0.47,   0.08, 0.00, -0.00, 100.8,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.03,    71.45,    66.35,     2.80,    -1.67,   77.75,   81.79,  14.95,  947.9,  187.72,  200.71,  201.26,  191.27,  189.82,  182.67,    0, 1116.52, 1093.15, 1070.80, 1056.17, 1065.65, 1008.07,  826.79, 1014.20,   52.17,   54.94,   230.1,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  12.0,     18,  -475.0, 1
2020-11-04, 10:11:37,  +00:00,       ,   51.3507537,   -0.5632005,  -783.6, 29.59,    78.5,   8.2,   0.00,   0.00,   -8.84,   0.48,   0.08, 0.00, -0.02, 100.8,  89.9,  28.5,  28.5,  12.0,   9.0,  38.89,  33.03,    71.45,    66.35,     2.79,    -1.68,   77.92,   81.74,  14.96,  947.2,  187.90,  201.01,  201.52,  191.48,  190.07,  182.89,    0, 1116.95, 1093.18, 1072.21, 1055.60, 1065.23, 1007.25,  826.84, 1014.73,   52.21,   54.99,   230.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  11.0,     18,  -475.0, 1
2020-11-04, 10:11:38,  +00:00,       ,   51.3507537,   -0.5631997,  -784.6, 29.59,    78.6,   8.2,   0.00,   0.00,  -12.78,   0.48,   0.08, -0.01, -0.02, 100.8,  89.9,  28.6,  28.5,  12.0,   9.0,  38.89,  33.02,    71.45,    66.34,     2.80,    -1.65,   78.10,   81.75,  14.96,  951.4,  188.12,  201.30,  201.76,  191.69,  190.40,  183.13,    0, 1117.28, 1091.98, 1074.51, 1054.94, 1066.13, 1006.19,  826.71, 1016.47,   52.27,   55.04,   230.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,      ,      ,   0.0, 3DDiff, 1852,      ,     10,  11.0,     18,  -476.0, 1
2020-11-04, 10:11:39,  +00:00,       ,   51.3507537,   -0.5631994,  -783.6, 29.59,    78.5,   8.2,   0.00,   0.00,  -15.29,   0.49,   0.07, -0.00, -0.00, 100.8,  89.9,  28.5,  28.6,  12.0,   9.0,  38.89,  33.03,    71.44,    66.34,     2.80,    -1.65,   78.27,   81.62,  14.96,  948.2,  188.33,  201.58,  201.97,  191.93,  190.73,  183.35,    0, 1117.42, 1091.43, 1073.25, 1054.43, 1065.34, 1006.48,  826.77, 1016.10,   52.30,   55.09,   230.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  -0.3,  11.2,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:40,  +00:00,       ,   51.3507537,   -0.5631997,  -783.6, 29.59,    78.6,   8.2,   0.00,   0.00,  -13.61,   0.44,   0.07, 0.00, 0.01, 100.7,  89.9,  28.6,  28.6,  12.0,   9.0,  38.88,  33.00,    71.44,    66.32,     2.79,    -1.65,   78.43,   81.51,  15.00,  948.1,  188.50,  201.80,  202.15,  192.20,  191.01,  183.54,    0, 1116.89, 1090.90, 1072.36, 1054.95, 1065.42, 1006.98,  826.85, 1016.04,   52.35,   55.12,   230.3,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  -0.3,  11.1,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:41,  +00:00,       ,   51.3507537,   -0.5631997,  -783.6, 29.59,    78.7,   8.2,   0.00,   0.00,   -7.12,   0.51,   0.05, 0.00, 0.02, 100.7,  89.9,  28.6,  28.5,  12.0,   9.0,  38.88,  33.03,    71.44,    66.35,     2.80,    -1.65,   78.63,   81.34,  14.97,  947.1,  188.69,  202.06,  202.42,  192.52,  191.32,  183.74,    0, 1116.23, 1090.50, 1070.96, 1056.74, 1065.77, 1007.24,  827.30, 1015.87,   52.39,   55.18,   230.4,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  -0.3,  11.2,   0.0, 3DDiff, 1852,      ,      9,  11.0,     17,  -475.0, 1
2020-11-04, 10:11:42,  +00:00,       ,   51.3507537,   -0.5631999,  -783.6, 29.59,    78.8,   8.2,   0.00,   0.00,   -0.92,   0.49,   0.05, -0.00, 0.00, 100.7,  89.9,  28.6,  28.5,  12.2,   9.2,  38.89,  33.03,    71.45,    66.34,     2.79,    -1.65,   78.81,   81.27,  14.97,  948.8,  188.85,  202.26,  202.69,  192.80,  191.55,  183.93,    0, 1116.69, 1090.08, 1069.22, 1057.22, 1066.48, 1006.76,  827.63, 1016.14,   52.44,   55.24,   230.5,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  -0.3,  11.2,   0.0, 3DDiff, 1852,      ,     10,  11.0,     18,  -475.0, 1
2020-11-04, 10:11:43,  +00:00,       ,   51.3507537,   -0.5631999,  -783.6, 29.59,    78.8,   8.2,   0.00,   0.00,    0.54,   0.49,   0.07, -0.00, -0.01, 100.7,  89.9,  28.6,  28.5,  12.2,   9.2,  38.88,  33.03,    71.43,    66.35,     2.79,    -1.66,   78.98,   81.24,  14.95,  950.5,  189.01,  202.54,  202.98,  193.12,  191.82,  184.16,    0, 1115.32, 1090.77, 1069.24, 1058.23, 1065.55, 1006.06,  828.11, 1016.00,   52.48,   55.29,   230.5,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  -0.3,  11.2,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:44,  +00:00,       ,   51.3507537,   -0.5631999,  -783.6, 29.59,    78.9,   8.2,   0.00,   0.00,   -1.51,   0.49,   0.06, -0.00, -0.01, 100.7,  89.9,  28.5,  28.5,  12.1,   9.1,  38.90,  33.02,    71.45,    66.33,     2.83,    -1.64,   79.15,   81.25,  14.92,  953.9,  189.18,  202.83,  203.20,  193.27,  192.04,  184.38,    0, 1114.61, 1090.62, 1070.97, 1058.91, 1064.99, 1006.03,  828.54, 1015.83,   52.51,   55.33,   230.6,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  38.0,  11.2,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:45,  +00:00,       ,   51.3507537,   -0.5632003,  -783.6, 29.59,    79.1,   8.2,   0.00,   0.00,   -7.23,   0.49,   0.06, 0.01, 0.00, 100.7,  89.9,  28.6,  28.6,  12.0,   9.1,  38.89,  33.07,    71.44,    66.37,     2.83,    -1.68,   79.32,   81.15,  14.93,  950.6,  189.35,  203.08,  203.41,  193.46,  192.35,  184.59,    0, 1113.52, 1091.06, 1069.52, 1058.10, 1067.93, 1007.40,  828.99, 1016.57,   52.55,   55.38,   230.8,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  43.3,   3.1,   0.0, 3DDiff, 1852,      ,      9,  11.0,     17,  -475.0, 1
2020-11-04, 10:11:46,  +00:00,       ,   51.3507537,   -0.5631994,  -783.6, 29.59,    79.0,   8.2,   0.00,   0.00,   -8.24,   0.49,   0.07, -0.00, 0.01, 100.7,  89.9,  28.6,  28.6,  12.0,   9.0,  38.90,  33.02,    71.45,    66.34,     2.82,    -1.66,   79.46,   81.00,  14.97,  948.0,  189.50,  203.31,  203.56,  193.69,  192.63,  184.77,    0, 1111.53, 1090.94, 1070.09, 1057.82, 1073.44, 1008.59,  829.45, 1019.45,   52.60,   55.43,   230.7,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  43.1,   1.9,   0.0, 3DDiff, 1852,      ,     10,  11.0,     17,  -475.0, 1
2020-11-04, 10:11:47,  +00:00,       ,   51.3507537,   -0.5631991,  -783.6, 29.59,    79.1,   8.2,   0.00,   0.00,   -3.39,   0.49,   0.07, -0.01, 0.01, 100.7,  89.9,  28.6,  28.6,  12.0,   9.0,  38.89,  33.05,    71.45,    66.36,     2.82,    -1.65,   79.61,   81.04,  14.96,  952.9,  189.65,  203.53,  203.76,  194.01,  192.94,  184.95,    0, 1110.77, 1090.20, 1070.59, 1058.75, 1074.30, 1008.91,  829.97, 1020.18,   52.63,   55.46,   230.8,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  43.1,   2.0,   0.0, 3DDiff, 1852,      ,     10,  11.0,     18,  -475.0, 1
2020-11-04, 10:11:48,  +00:00,       ,   51.3507537,   -0.5631988,  -783.6, 29.59,    79.1,   8.2,   0.00,   0.00,   -5.82,   0.49,   0.07, -0.00, -0.01, 100.7,  89.9,  28.6,  28.5,  12.0,   9.0,  38.90,  33.02,    71.45,    66.34,     2.84,    -1.65,   79.75,   80.91,  14.96,  949.5,  189.80,  203.72,  204.02,  194.29,  193.19,  185.13,    0, 1110.35, 1093.10, 1069.32, 1058.92, 1073.76, 1008.86,  830.33, 1019.75,   52.68,   55.51,   230.9,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  43.1,   2.6,   0.0, 3DDiff, 1852,      ,     10,  11.5,     18,  -475.0, 1
2020-11-04, 10:11:49,  +00:00,       ,   51.3507537,   -0.5631991,  -783.6, 29.59,    79.3,   8.2,   0.00,   0.00,  -12.50,   0.47,   0.05, -0.01, -0.02, 100.7,  89.9,  28.6,  28.5,  12.0,   9.0,  38.91,  33.05,    71.46,    66.36,     2.91,    -1.64,   79.88,   80.89,  14.96,  949.8,  189.94,  203.99,  204.28,  194.54,  193.39,  185.33,    0, 1110.20, 1093.28, 1069.01, 1059.22, 1072.76, 1008.52,  830.49, 1018.74,   52.70,   55.56,   231.0,   0, GPS1,  150.0, 114.35, 114.35,       ,       ,       ,      ,       ,       ,   -0.1,       ,      ,       ,  43.1,   2.9,   0.0, 3DDiff, 1852,      ,      9,  11.0,     17,  -475.0, 1
