#airframe_info, log_version="1.00", airframe_name="Piper PA-46-350P", unit_software_part_number="006-B2014-21", unit_software_version="3.01", system_software_part_number="006-B2014-21", system_id="71D005C2500CD", tail_number="N41518", mode=NORMAL, flightstream_header="71D005C2500CD_0468", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,    G,    G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F, deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,      ft, bool
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,      ,   0.00,       ,        ,       ,       ,     ,     ,      ,      ,  23.1,  23.2,  -1.2,  -1.5,  50.50,  49.89,    80.12,    78.87,     0.73,    -0.39,  155.53,   10.36,  27.83,  142.5,  244.30,  259.33,  283.37,  273.69,  266.57,  232.34,     ,  547.72,  535.39,  576.44,  556.58,  579.35,  506.66,  610.50,  664.47,  120.72,  142.00,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,      ,   0.00,       ,        ,       ,       ,     ,     ,      ,      ,  23.1,  23.1,  -1.2,  -1.5,  50.53,  49.89,    80.14,    78.87,     0.46,    -0.35,  155.29,   12.96,  27.78,  148.4,  244.17,  259.32,  283.53,  273.70,  266.63,  232.30,     ,  533.14,  520.79,  562.52,  542.33,  560.19,  491.53,  601.18,  638.41,  119.99,  140.89,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,  20.2,   0.00,       ,        ,       ,       ,     ,     ,      ,      ,  22.9,  23.0,  -1.2,  -1.5,  50.53,  49.90,    80.14,    78.88,     0.28,    -0.37,  155.07,   13.02,  27.80,  145.7,  244.04,  259.38,  283.70,  273.61,  266.64,  232.28,    0,  518.21,  507.42,  550.01,  527.80,  543.44,  478.39,  589.27,  615.79,  119.44,  139.65,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.2,   0.00,       ,        ,       ,       ,     ,     ,      ,      ,  23.4,  23.4,  -1.2,  -1.5,  50.54,  49.89,    80.14,    78.87,     0.18,    -0.91,  155.07,   24.02,  26.15,  391.4,  243.76,  258.66,  282.76,  272.80,  265.92,  231.91,    0,  503.92,  494.22,  546.75,  518.43,  539.69,  472.83,  578.72,  607.87,  119.03,  138.40,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.2,   0.00,       ,        ,       ,       ,     ,     ,      ,      ,  23.5,  23.5,  -1.2,  -1.5,  50.53,  49.90,    80.14,    78.88,     0.12,    -1.65,  155.26,   40.66,  22.58,  602.8,  243.73,  258.82,  283.04,  273.19,  266.47,  231.94,    0,  516.82,  505.82,  588.09,  565.71,  550.37,  526.49,  583.85,  636.30,  118.55,  136.01,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,  20.2,   0.00,       ,  -29.31,       ,       ,     ,     ,      ,      ,  24.4,  24.4,  -1.2,  -1.6,  50.54,  49.89,    80.15,    78.87,     2.48,    -0.29,  155.54,   38.26,  24.76,  533.1,  243.54,  258.45,  282.73,  272.85,  266.15,  231.76,  -37,  553.62,  539.16,  623.86,  603.09,  547.21,  575.36,  604.34,  657.30,  117.96,  133.29,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,  20.2,   0.00,       ,   -9.15,       ,       ,     ,     ,      ,      ,  24.5,  24.5,  -1.1,  -1.6,  50.55,  49.84,    80.16,    78.84,     4.88,     0.44,  155.63,   41.00,  27.70,  560.4,  243.53,  258.60,  283.01,  273.23,  266.59,  231.83,  -37,  553.41,  519.25,  638.44,  595.14,  576.17,  566.68,  606.62,  677.48,  117.48,  130.16,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.2,   0.00,       ,   -2.36,       ,       ,     ,     ,      ,      ,  24.5,  24.5,  -1.1,  -1.6,  50.55,  49.86,    80.15,    78.86,     4.82,    -0.05,  155.49,   33.74,  27.19,  412.8,  243.41,  258.48,  282.98,  273.16,  266.54,  231.76,  -37,  545.09,  493.29,  648.73,  571.80,  566.44,  538.00,  597.00,  672.53,  116.89,  128.01,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1517.0, 30.00,        ,  20.2,   0.00,       ,  -14.83,       ,       ,     ,     ,      ,      ,  28.7,  28.6,   4.5,   3.5,  50.54,  49.84,    80.15,    78.84,     6.25,     0.14,  155.23,   64.21,  23.68, 1352.2,  243.17,  258.05,  282.73,  272.69,  265.97,  231.56,   -8,  582.02,  512.12,  677.76,  597.99,  597.62,  556.71,  595.89,  707.60,  116.30,  125.45,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1442.0, 1
          ,         ,        ,       ,             ,             ,  1523.0, 30.00,        ,  20.2,   0.00,       ,    1.30,       ,       ,     ,     ,      ,      ,  28.6,  28.6,   6.6,   7.1,  50.42,  49.79,    80.06,    78.81,     6.27,    -0.32,  155.00,   69.19,  16.20, 1354.2,  243.19,  258.09,  282.76,  272.86,  266.24,  231.55,   -8,  676.43,  605.23,  755.40,  692.12,  689.93,  645.95,  634.91,  798.01,  115.52,  122.10,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1448.0, 1
          ,         ,        ,       ,             ,             ,  1521.0, 30.00,        ,  20.2,   0.00,       ,   30.55,       ,       ,     ,     ,      ,      ,  28.6,  28.6,   7.8,   8.8,  50.42,  49.84,    80.07,    78.84,     6.11,    -0.40,  155.05,   67.45,  15.89, 1281.6,  243.40,  258.07,  282.81,  272.87,  266.35,  231.57,   -8,  760.48,  693.59,  823.55,  778.25,  778.89,  729.55,  677.99,  870.45,  114.93,  119.32,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1446.0, 1
          ,         ,        ,       ,             ,             ,  1521.0, 30.00,        ,  20.2,   0.00,       ,   21.80,       ,       ,     ,     ,      ,      ,  28.6,  28.6,   8.5,   9.5,  50.38,  49.73,    80.04,    78.77,     5.84,    -0.51,  155.21,   65.67,  14.97, 1196.0,  243.76,  258.19,  282.94,  273.01,  266.52,  231.71,    0,  826.56,  764.01,  873.42,  840.78,  851.43,  795.58,  713.04,  922.64,  114.62,  117.02,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1446.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,  20.2,   0.00,       ,   -4.43,       ,       ,     ,     ,      ,      ,  28.5,  28.5,   9.3,   9.2,  50.40,  49.73,    80.05,    78.78,     5.40,    -0.66,  155.46,   61.69,  15.43, 1002.9,  244.03,  258.25,  283.00,  273.04,  266.59,  231.77,    0,  882.21,  815.16,  907.84,  882.37,  901.79,  849.07,  740.17,  955.59,  114.34,  115.30,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.2,   0.00,       ,  -22.25,       ,       ,     ,     ,      ,      ,  28.4,  28.4,  11.8,   9.8,  50.39,  49.77,    80.04,    78.80,     5.15,    -0.66,  155.70,   59.70,  16.81,  947.7,  244.19,  258.18,  282.83,  272.93,  266.49,  231.76,    0,  922.41,  853.73,  927.21,  905.83,  917.01,  884.66,  758.36,  964.26,  114.25,  113.89,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,  -30.65,       ,       ,     ,     ,      ,      ,  27.3,  27.2,  13.8,  10.6,  50.39,  49.80,    80.04,    78.82,     4.97,    -0.69,  155.92,   59.42,  17.20,  934.3,  244.13,  257.69,  282.57,  272.23,  265.67,  231.55,   -0,  951.98,  882.27,  939.75,  922.94,  922.07,  907.72,  771.65,  967.26,  114.18,  112.55,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,  -26.41,       ,       ,     ,     ,      ,      ,  28.4,  28.3,  16.9,  12.4,  50.44,  49.78,    80.08,    78.80,     4.84,    -0.66,  156.11,   59.39,  17.25,  945.2,  244.31,  258.29,  282.88,  273.09,  266.35,  231.76,   -0,  977.36,  903.61,  950.10,  936.03,  934.52,  930.85,  783.69,  974.92,  114.06,  111.30,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1520.0, 30.00,        ,  20.5,   0.00,       ,  -16.24,       ,       ,     ,     ,      ,      ,  28.4,  28.4,  17.1,  13.0,  50.44,  49.75,    80.08,    78.79,     4.77,    -0.70,  156.28,   59.64,  17.05,  954.1,  244.23,  258.25,  282.72,  272.85,  266.04,  231.67,   -0,  996.23,  921.45,  958.52,  947.17,  949.28,  941.42,  793.62,  982.14,  113.96,  110.19,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1445.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,   -8.69,       ,       ,     ,     ,      ,      ,  28.4,  28.4,  16.9,  13.5,  50.46,  49.87,    80.10,    78.86,     4.72,    -0.76,  156.37,   60.14,  17.05,  957.5,  244.13,  258.21,  282.60,  272.65,  265.66,  231.58,  -12, 1010.02,  940.28,  965.81,  956.69,  958.05,  957.71,  802.40,  985.56,  113.89,  109.23,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -17.09,       ,       ,     ,     ,      ,      ,  28.4,  28.4,  16.6,  13.7,  50.47,  49.81,    80.10,    78.83,     4.69,    -0.78,  156.40,   60.04,  16.83,  964.6,  244.03,  258.21,  282.39,  272.41,  265.42,  231.49,  -12, 1019.83,  954.41,  972.25,  966.05,  966.73,  972.35,  810.66,  988.56,  113.81,  108.36,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -31.21,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  16.3,  13.6,  50.46,  49.83,    80.10,    78.84,     4.67,    -0.76,  156.38,   60.22,  16.77,  970.5,  243.95,  258.06,  282.21,  272.37,  265.18,  231.32,  -12, 1032.81,  967.08,  979.27,  973.44,  973.61,  983.95,  817.44,  992.42,  113.72,  107.63,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -31.59,       ,       ,     ,     ,      ,      ,  28.4,  28.4,  16.1,  13.6,  50.47,  49.83,    80.10,    78.84,     4.68,    -0.84,  156.33,   60.45,  16.76,  964.0,  243.86,  258.07,  282.07,  272.08,  264.85,  231.24,  -16, 1046.92,  979.68,  985.29,  979.83,  977.18,  992.95,  823.01,  995.86,  113.64,  106.95,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -24.38,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.9,  13.5,  50.46,  49.83,    80.10,    78.83,     4.67,    -0.76,  156.27,   60.54,  16.57,  983.9,  243.81,  258.00,  281.85,  271.93,  264.65,  231.10,  -16, 1055.61,  991.47,  992.14,  985.98,  972.89, 1000.89,  828.11,  994.62,  113.54,  106.36,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,  -10.25,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.8,  13.4,  50.49,  49.83,    80.11,    78.84,     4.68,    -0.76,  156.23,   60.77,  16.69,  971.6,  243.72,  257.95,  281.67,  271.74,  264.30,  230.99,  -16, 1063.34,  998.52,  996.91,  991.80,  978.19, 1009.27,  832.46,  998.16,  113.44,  105.84,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,   -1.15,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.6,  13.3,  50.46,  49.85,    80.09,    78.85,     4.70,    -0.76,  156.21,   60.76,  16.48,  996.1,  243.65,  257.86,  281.47,  271.63,  264.07,  230.85,  -16, 1069.49, 1004.76,  999.58,  997.33,  987.52, 1018.20,  837.19, 1002.09,  113.35,  105.38,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,   -0.03,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.5,  13.1,  50.47,  49.87,    80.10,    78.86,     4.67,    -0.80,  156.23,   60.67,  16.46,  982.5,  243.57,  257.80,  281.26,  271.42,  263.83,  230.74,  -16, 1074.59, 1011.19, 1003.45, 1001.96, 1004.25, 1024.22,  841.61, 1010.40,  113.26,  104.97,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,   -3.81,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.4,  13.1,  50.48,  49.86,    80.10,    78.85,     4.66,    -0.80,  156.27,   61.00,  16.45,  990.1,  243.51,  257.73,  281.12,  271.25,  263.52,  230.60,  -16, 1080.06, 1016.19, 1006.58, 1004.75, 1009.97, 1031.26,  845.96, 1013.52,  113.15,  104.61,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,   -5.26,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.3,  13.0,  50.51,  49.83,    80.13,    78.83,     4.66,    -0.81,  156.31,   61.09,  16.32,  996.1,  243.47,  257.67,  280.94,  271.09,  263.26,  230.47,  -16, 1081.86, 1019.33, 1010.57, 1007.12, 1013.90, 1034.08,  848.88, 1015.53,  113.06,  104.29,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -12.62,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.2,  12.9,  50.46,  49.91,    80.10,    78.89,     4.65,    -0.80,  156.35,   61.06,  16.36, 1000.9,  243.47,  257.57,  280.75,  270.94,  263.06,  230.35,  -16, 1082.14, 1023.33, 1013.88, 1011.01, 1007.52, 1037.38,  850.97, 1011.48,  112.98,  104.01,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -24.98,       ,       ,     ,     ,      ,      ,  28.5,  28.5,  15.2,  12.8,  50.48,  49.82,    80.11,    78.83,     4.65,    -0.78,  156.40,   60.40,  16.46,  987.0,  243.46,  257.55,  280.56,  270.73,  262.80,  230.25,  -16, 1083.95, 1026.25, 1016.86, 1013.81, 1005.23, 1040.72,  852.41, 1009.58,  112.90,  103.75,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,  -24.84,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.1,  12.7,  50.50,  49.87,    80.12,    78.86,     4.64,    -0.81,  156.43,   60.97,  16.56,  985.9,  243.44,  257.45,  280.44,  270.60,  262.49,  230.11,  -14, 1087.61, 1029.95, 1018.94, 1015.60, 1004.24, 1046.66,  854.60, 1008.59,  112.82,  103.53,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -13.45,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  15.0,  12.6,  50.51,  49.80,    80.13,    78.82,     4.64,    -0.74,  156.46,   60.71,  16.54,  982.0,  243.51,  257.45,  280.31,  270.47,  262.38,  230.05,  -14, 1089.96, 1033.14, 1022.08, 1017.30, 1007.01, 1052.40,  857.12, 1010.75,  112.84,  103.42,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1517.0, 30.00,        ,  20.5,   0.00,       ,  -17.57,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  14.9,  12.6,  50.52,  49.83,    80.13,    78.83,     4.64,    -0.80,  156.50,   60.79,  16.61,  982.0,  243.61,  257.52,  280.28,  270.42,  262.16,  230.07,  -14, 1091.48, 1034.19, 1025.87, 1018.67,  999.38, 1054.63,  859.40, 1008.78,  112.92,  103.37,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1442.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,  -15.48,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  14.8,  12.5,  50.50,  49.82,    80.12,    78.83,     4.63,    -0.80,  156.52,   61.26,  16.41,  996.5,  243.65,  257.45,  280.17,  270.36,  261.98,  229.95,  -12, 1091.61, 1035.67, 1028.74, 1020.83, 1003.19, 1057.42,  861.72, 1012.56,  112.92,  103.23,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1518.0, 30.00,        ,  20.5,   0.00,       ,   -8.88,       ,       ,     ,     ,      ,      ,  28.5,  28.5,  14.7,  12.4,  50.49,  49.87,    80.12,    78.86,     4.64,    -0.83,  156.55,   61.35,  16.34,  999.1,  243.68,  257.37,  279.94,  270.16,  261.81,  229.84,  -12, 1093.44, 1039.96, 1030.15, 1022.20, 1007.92, 1059.83,  863.87, 1015.36,  112.86,  103.06,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1443.0, 1
          ,         ,        ,       ,             ,             ,  1519.0, 30.00,        ,  20.5,   0.00,       ,   -2.88,       ,       ,     ,     ,      ,      ,  28.5,  28.4,  14.6,  12.3,  50.53,  49.79,    80.14,    78.81,     4.63,    -0.84,  156.56,   61.31,  16.26,  997.6,  243.69,  257.34,  279.79,  269.99,  261.54,  229.73,  -12, 1095.98, 1043.41, 1031.56, 1024.44, 1022.48, 1062.56,  866.53, 1022.83,  112.80,  102.87,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1444.0, 1
          ,         ,        ,       ,             ,             ,  1517.0, 30.00,        ,  20.5,   0.00,       ,   -1.94,       ,       ,     ,     ,      ,      ,  28.5,  28.5,  14.6,  12.2,  50.54,  49.82,    80.15,    78.83,     4.65,    -0.82,  156.57,   60.94,  16.42,  993.7,  243.70,  257.30,  279.66,  269.79,  261.33,  229.64,  -14, 1100.08, 1046.27, 1033.79, 1026.73, 1026.47, 1062.72,  868.90, 1026.08,  112.73,  102.71,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1442.0, 1
2020-07-15, 08:20:00,  +00:00,       ,             ,             ,  1516.0, 30.00,        ,  20.5,   0.00,       ,  -19.27,  -0.90,   0.56, -0.00, 0.02,  29.4,      ,  28.5,  28.4,  14.6,  12.3,  50.52,  49.83,    80.14,    78.84,     4.64,    -0.84,  156.57,   60.58,  16.43,  990.9,  243.68,  257.19,  279.49,  269.71,  261.06,  229.52,  -14, 1101.81, 1049.26, 1034.33, 1029.73, 1019.05, 1062.72,  870.31, 1023.14,  112.67,  102.57,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1441.0, 1
2020-07-15, 08:20:00,  +00:00,       ,             ,             ,  1517.0, 30.00,        ,  20.5,   0.00,       ,  -29.45,  -0.91,   0.56, -0.02, -0.02,  29.5,      ,  28.5,  28.5,  14.6,  12.3,  50.52,  49.85,    80.14,    78.85,     4.63,    -0.81,  156.57,   61.02,  16.34,  995.9,  243.71,  257.14,  279.30,  269.53,  260.97,  229.43,  -14, 1100.72, 1051.02, 1035.59, 1031.38, 1018.21, 1064.45,  871.62, 1023.12,  112.63,  102.44,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1442.0, 1
2020-07-15, 08:20:01,  +00:00,       ,             ,             ,  1517.0, 30.00,        ,  20.5,   0.00,       ,  -22.31,  -0.87,   0.55, 0.00, -0.03,  29.4,      ,  28.5,  28.5,  14.6,  12.3,  50.53,  49.82,    80.14,    78.83,     4.63,    -0.82,  156.57,   61.32,  16.38,  992.8,  243.70,  257.12,  279.17,  269.40,  260.71,  229.35,  -13, 1100.95, 1052.15, 1038.32, 1033.55, 1010.68, 1066.60,  872.64, 1020.84,  112.57,  102.32,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1442.0, 1
2020-07-15, 08:20:02,  +00:00,       ,             ,             ,  1516.0, 30.00,        ,  20.5,   0.00,       ,  -17.77,  -0.84,   0.54, -0.01, -0.04,  29.5,      ,  28.5,  28.5,  14.6,  12.2,  50.52,  49.87,    80.13,    78.86,     4.63,    -0.84,  156.56,   61.15,  16.31,  989.6,  243.71,  257.04,  279.05,  269.24,  260.52,  229.26,  -13, 1104.66, 1053.28, 1042.10, 1036.10, 1014.88, 1067.67,  873.73, 1024.91,  112.52,  102.23,        ,   0, GPS1,  217.0,       ,       ,       ,       ,       ,      ,       ,       ,    0.0,       ,      ,       ,      ,      ,      , NoSoln,    0,     0,       ,      ,       ,  1441.0, 1
